age,income,credit_score,loan_amount,approved
48,21179,425,25616,1
38,76087,612,31543,1
44,95648,561,28869,1
52,47807,743,16312,0
65,34416,780,14716,1
53,39128,632,10567,1
30,22260,587,2483,0
29,58888,702,27230,1
69,89034,330,14368,0
53,25478,706,2735,1
53,25798,787,29715,0
27,93633,326,31969,1
24,69357,801,16181,0
48,25380,449,13367,1
43,45475,624,22041,1
52,61707,579,27386,0
64,51986,588,49713,0
36,33164,501,12454,1
66,47205,661,37835,0
30,66804,606,19370,1
34,49008,676,40396,0
59,62721,364,41077,1
56,65836,833,7807,1
54,98102,577,34345,0
44,57696,773,18431,0
38,79075,747,25525,1
36,41533,682,44703,1
61,73150,323,4328,0
57,25934,841,21525,0
61,80303,339,20018,1
45,65579,380,5984,1
28,76847,781,15727,0
44,59324,542,22404,0
40,71316,617,48610,0
68,72025,749,34053,0
50,54218,831,44753,1
40,90641,418,30952,0
38,59820,805,20418,1
24,72176,724,29775,0
68,42528,531,37288,1
56,71207,601,9760,0
26,22191,743,33533,1
23,46254,838,5726,1
38,67378,485,13661,1
67,63497,451,19698,0
60,73880,834,39339,1
38,81470,819,2418,1
43,44819,513,5202,0
55,61099,786,2640,1
26,55216,712,7721,0
46,84469,618,2461,0
41,65219,702,3039,0
44,36487,835,29374,1
35,56815,338,25536,1
47,85598,456,43504,0
52,54830,535,30293,0
32,59352,719,8918,1
25,75820,777,20208,1
27,73974,678,1572,1
42,32264,424,44771,1
47,24833,768,23505,1
35,40030,447,42889,0
59,99827,581,35431,0
65,25290,450,38838,0
55,21819,688,9544,1
46,90643,776,47741,1
43,32736,303,14491,1
33,46783,461,30667,0
46,31480,741,33588,0
23,57551,425,16869,1
49,55663,415,8337,1
22,38140,839,34293,0
48,39580,436,34404,0
43,46793,486,2641,0
56,56421,777,41992,0
69,68717,700,18909,0
26,30619,679,18794,0
31,33147,332,27925,0
58,59022,312,12184,1
54,89795,595,4495,0
37,48670,553,43024,0
23,84127,658,38940,0
64,91873,313,34335,0
66,28146,563,34860,1
54,33787,459,26971,0
42,67788,624,35276,0
49,79179,344,15593,1
49,51544,752,2017,1
25,63028,632,20761,1
30,72022,849,17508,1
30,45598,403,30763,1
29,80263,454,12163,1
41,40354,380,44625,1
33,46108,478,10591,1
30,55720,698,37921,1
58,36727,617,29729,1
31,95152,329,26742,1
24,33606,459,42233,1
66,95318,733,33493,1
51,50915,306,21158,1
69,59804,744,19571,1
54,42316,608,39087,1
62,73403,677,21349,1
55,26583,486,26257,1
59,87684,650,26152,0
59,91580,327,13962,1
53,69899,789,18142,0
28,77843,643,40981,0
52,23356,805,36983,1
53,90724,495,15228,1
28,85921,554,9758,1
66,35811,514,43764,0
34,89769,414,12622,1
54,48919,438,4187,1
28,26246,828,24964,1
62,87271,354,6249,1
27,38941,837,20831,1
33,99222,809,20267,0
41,57590,796,46907,0
67,34422,837,15517,1
52,89193,612,24553,1
31,96033,508,11115,1
34,36656,419,45520,0
31,80216,757,17230,0
22,82034,521,10389,1
54,55215,802,17928,0
64,59264,340,31524,0
67,21324,702,37454,0
37,95785,300,13369,0
34,40286,333,5050,0
45,39506,643,33620,0
68,46730,724,20150,1
47,73737,364,7323,0
28,81914,815,12896,0
37,73828,697,27982,1
25,22894,320,44745,1
32,47939,453,39963,1
58,79184,543,6203,1
38,68896,368,21511,0
46,67563,821,9829,1
51,54729,764,6503,1
57,98152,331,4507,0
26,51928,714,37262,1
61,38323,532,6093,0
35,69165,698,37362,0
62,67993,477,41521,1
69,77314,814,13349,1
46,47189,403,2921,0
32,34640,334,14730,0
61,90106,609,48215,0
67,55714,411,21486,0
34,55950,400,40958,0
21,59332,709,23840,1
37,40462,521,27054,1
53,54675,653,2216,1
49,56759,539,9339,0
65,73928,678,13085,0
51,55431,443,16277,1
28,28127,542,30026,0
50,84010,779,27149,1
33,36712,643,25366,1
36,83501,368,21723,1
22,32462,311,31318,0
65,30397,392,44015,1
38,41101,786,47098,1
55,65196,719,34732,1
65,91136,307,28169,1
39,71318,369,4755,0
33,85917,649,8430,1
24,97320,360,46928,0
39,29625,553,35836,1
45,73296,638,25619,0
58,60876,603,37120,1
51,97972,621,11220,1
56,26747,451,12393,0
24,38583,675,39847,0
59,49047,583,32314,1
27,55497,333,27729,1
36,94323,612,46668,1
68,28038,581,20282,1
25,23910,779,29340,1
67,64079,505,27420,0
43,60270,848,16808,0
56,56568,363,12163,1
52,28162,663,15797,1
44,96798,517,22142,0
45,52298,706,30730,0
65,55591,357,39366,1
48,50270,566,49278,1
39,73054,564,36117,0
27,43801,625,41006,0
64,98899,445,49641,1
61,97588,364,7235,0
37,47789,667,5131,1
22,33683,692,27035,1
36,59162,743,14792,0
59,28172,436,2404,0
38,59225,438,43679,0
59,56064,430,11769,0
21,59991,733,11661,0
23,35698,406,1137,1
41,97320,325,34561,1
50,51472,481,12903,1
31,51726,677,35106,0
42,44548,323,49991,0
67,97987,568,39656,0
45,58328,630,14198,1
23,37358,529,33345,0
50,26276,408,41929,0
44,26224,487,11563,0
65,75645,441,40130,1
56,70822,345,7055,0
43,93720,542,46318,1
28,41555,440,2187,1
24,75789,451,42587,1
59,83689,699,41156,1
63,57573,840,21783,1
51,75913,318,11043,1
49,81238,778,33262,1
56,46107,475,27862,0
33,40200,520,14787,1
61,35308,587,26276,1
29,90669,624,38556,1
41,99232,716,31557,0
23,99584,795,35034,0
45,85234,322,21191,0
45,35560,761,4788,0
32,30404,678,16533,1
49,32848,488,16297,1
31,94309,748,12347,0
31,91798,648,16468,0
69,93354,327,19210,0
46,36114,578,35905,1
34,80873,347,41360,0
36,80028,682,7962,1
30,38267,517,2044,0
51,81442,606,6660,1
51,95639,477,2280,1
56,91567,846,7292,1
30,78028,720,35926,1
46,89712,355,32032,0
40,30147,831,29249,1
64,74074,385,42131,1
29,54136,313,42627,0
35,87802,404,35147,0
29,37035,477,44490,0
27,34775,508,45460,1
46,55866,368,8229,0
44,22755,362,8574,1
32,60316,470,10089,1
40,81079,681,11030,1
34,99095,609,17706,1
42,37561,466,30960,0
36,60517,532,4127,1
49,45618,462,40464,0
52,38940,803,4413,0
39,31876,564,4091,1
55,67777,805,33827,0
63,75946,359,20235,1
52,31127,361,5419,0
40,62583,405,27529,1
60,27596,443,35655,0
40,38468,699,10934,0
28,38855,843,29814,1
55,50467,657,26535,1
62,28157,786,20920,1
33,20918,546,18705,0
61,24747,531,36741,0
26,62563,337,12276,1
67,85192,745,9773,0
36,41965,746,34566,1
25,80730,315,21371,0
65,70233,353,45431,0
54,94103,317,39721,0
26,44007,848,36471,0
53,92086,595,15114,0
35,51194,367,18597,1
35,42300,700,17850,0
34,44592,781,24718,1
59,73202,318,47303,1
25,53004,748,46666,0
46,85842,608,48860,1
68,75033,445,17131,0
37,98256,391,35501,1
63,74571,760,7134,1
67,83091,718,30047,1
36,69832,628,27527,1
55,54283,636,21162,0
58,37335,717,11291,1
43,25407,374,6678,1
33,20414,384,18798,1
53,90507,637,46926,1
49,35145,476,40917,1
66,24985,749,18311,1
54,27650,444,44898,1
54,98500,546,20715,1
47,63407,428,10936,0
35,51572,380,43149,1
29,79532,512,27360,0
46,47752,668,19769,0
23,98673,406,29009,0
56,43012,394,43868,1
67,32708,398,41819,1
25,35051,347,38939,1
40,47175,475,31464,0
40,39335,698,47496,0
25,75896,344,27256,1
30,21537,557,34439,0
36,25687,613,22799,0
45,36352,465,24920,1
64,60571,814,14993,0
45,61144,780,9350,1
50,90596,771,37453,1
34,78492,490,1410,0
42,29479,342,24416,1
63,46814,536,26936,0
48,30065,831,38341,1
50,45820,525,4814,1
39,30438,733,46701,0
58,42871,753,12704,0
62,69325,426,34482,1
40,39661,726,36717,1
55,74850,700,36037,1
42,21396,372,1081,1
35,20173,447,34576,0
31,64354,720,5483,0
54,35913,735,13808,1
44,79967,581,42026,0
26,96616,708,9237,1
37,82726,619,38338,0
48,73881,714,4764,0
51,75820,668,39071,1
56,39475,693,10400,1
29,87380,721,27595,0
30,59165,795,44468,0
41,29942,771,33391,0
54,53660,397,27637,1
51,28406,671,9153,1
49,33171,451,1356,1
63,77895,380,17696,0
63,73566,316,5636,0
31,36312,369,44479,1
53,71665,811,45388,1
66,49400,537,8015,0
21,37561,714,17862,0
41,65406,356,25330,1
43,49621,703,39268,1
29,72463,729,23809,1
21,29737,429,26792,0
41,52035,349,7205,0
42,95224,769,9852,1
24,32974,784,39194,1
21,44648,797,5464,1
30,58126,631,24989,1
35,48612,444,13550,0
56,62576,505,15858,1
49,34583,389,33601,1
66,41186,750,47870,1
25,45563,469,12215,1
49,46691,537,45273,0
67,84337,762,47546,1
67,87127,699,40059,0
47,25901,465,8097,1
45,29034,719,49246,0
36,56417,696,19551,0
36,37949,486,3581,0
56,55697,563,43759,1
45,53489,386,11342,0
61,21804,532,39790,0
21,98147,608,45316,1
25,80538,432,1940,1
61,84544,772,48880,0
40,86190,603,47075,1
25,93872,579,48961,1
56,67877,500,13832,0
49,62656,790,34052,0
68,42837,597,42759,1
54,73391,436,4768,0
68,33229,747,42232,1
38,47287,496,41402,0
22,37276,390,21298,1
36,24290,360,38947,1
49,70812,371,30347,1
53,48122,751,23270,1
36,57681,498,15678,0
55,43720,582,45385,1
67,92886,450,27594,0
63,73072,339,12664,1
62,22523,670,31988,0
37,27630,776,29383,1
24,24512,357,6381,0
69,54626,847,15526,0
24,45286,552,9617,1
45,28329,715,14994,0
53,31752,538,5760,1
34,96584,683,17951,1
44,60103,706,18422,0
31,76079,467,39911,1
45,84279,410,12565,1
48,99607,731,21220,1
27,71003,595,33273,0
69,26520,584,11761,1
56,78697,600,18028,0
30,90827,808,5517,0
69,35106,845,46227,1
56,56095,389,27164,1
51,52423,799,35603,0
39,91660,826,34560,0
38,98967,370,21636,0
69,71218,653,42385,0
26,65863,481,4041,0
48,93123,424,21078,1
27,88674,409,26018,1
58,66995,685,12445,0
32,22434,463,16019,0
61,36491,839,15645,0
54,41477,514,33694,1
45,74673,402,29434,0
37,66381,703,2507,1
53,79140,464,48359,1
43,93338,343,10980,1
29,32872,439,23716,1
26,96252,331,41459,1
22,71536,548,44733,1
58,48107,842,2664,1
29,30552,829,34024,1
23,33465,712,29951,1
36,25920,831,21300,0
45,61568,330,32024,0
44,75075,690,36419,1
67,25468,523,6721,1
49,99613,802,2296,0
64,47217,808,8448,1
60,60464,348,41863,0
46,63307,662,21481,0
58,88275,314,23005,0
55,73975,645,22866,0
43,99381,767,6325,0
24,90596,792,14900,0
62,76192,538,22236,0
34,77554,376,17458,0
67,30662,532,14996,0
59,94221,745,33175,0
27,37401,470,19504,1
28,23490,833,12491,1
62,88350,572,4093,0
39,62949,324,4907,0
22,96094,545,49357,1
67,99189,848,27995,0
21,46232,773,29136,0
62,72216,612,31400,0
58,61594,768,49310,0
33,38617,654,23162,0
62,45552,758,28199,0
64,46640,815,49038,0
44,37697,357,39570,1
52,32541,471,45193,1
50,37354,629,41254,1
26,57474,572,22423,0
58,69057,529,22392,0
53,62439,445,38238,1
64,29362,736,22199,0
43,33171,574,33662,0
30,88721,634,21330,1
66,92800,599,8527,0
35,45975,446,22718,0
43,81945,848,34074,0
56,73596,357,16058,0
21,59218,567,30489,1
28,36582,331,16839,1
23,21147,709,34472,1
34,74428,730,47670,1
37,90242,521,13719,0
54,24035,350,28159,1
67,69008,761,11940,1
26,46858,758,9244,1
25,95453,577,17688,1
66,45893,752,39011,0
61,89504,339,30529,1
60,96817,464,13455,1
49,57822,546,27494,1
55,66253,637,25521,0
38,47004,823,16301,1
60,57631,704,41385,0
68,34431,339,8036,0
50,26174,329,25919,0
35,46069,596,3711,0
35,95496,602,44079,1
36,46859,559,48232,0
53,60496,731,40832,0
30,91964,612,29681,1
39,94496,541,26699,0
57,67798,827,48400,0
23,67642,791,21998,1
56,64683,610,36634,0
24,28451,445,14916,0
31,82643,450,30465,0
61,72095,762,20945,1
53,68394,310,38023,1
48,25275,726,34457,0
52,42855,600,1118,0
36,42624,338,36623,1
29,38614,764,33863,1
31,80981,451,49928,1
26,78157,591,3550,0
69,40131,815,20281,0
47,86431,647,32078,1
32,61620,561,28918,1
42,31041,601,35024,0
60,96153,744,1918,0
68,86646,588,4176,1
57,59591,680,12748,1
41,94886,695,25716,1
53,87673,586,19412,1
37,51207,845,38695,1
49,33107,331,27972,0
60,21840,834,28266,1
30,48240,678,22739,0
38,53510,330,49944,0
67,23160,695,29771,1
33,57309,597,29326,1
47,76718,569,36013,1
30,60449,778,1269,1
52,82858,524,1667,0
61,43391,813,34182,1
65,34295,714,2708,0
23,76561,738,8282,0
42,67036,334,22496,1
47,60642,326,12778,1
23,79672,374,22896,1
53,35597,699,7224,1
22,45180,671,29954,1
31,83576,645,16922,1
66,57473,643,31221,0
30,20141,495,26956,0
59,24655,759,11727,1
53,71250,509,35480,0
27,82971,827,20655,0
35,58157,597,9586,0
46,45785,703,22820,1
31,27388,489,32667,0
58,72957,671,42321,0
47,53741,406,1171,0
59,20085,743,5895,1
27,62756,596,28351,1
21,99975,684,21318,0
30,50395,827,21102,0
41,70296,687,13722,0
35,83927,609,44732,0
50,73816,328,27597,0
50,67972,493,7923,1
28,73797,362,16682,0
44,83716,793,46295,0
39,98978,569,7602,0
23,57034,471,34702,1
35,62313,428,12405,0
56,73282,652,17617,1
26,78568,447,17972,1
62,69135,378,35575,1
68,46108,519,42819,1
38,35870,704,15918,0
58,80661,386,11513,1
39,94975,703,28982,0
69,83828,416,27833,0
50,25921,801,41494,1
33,39895,473,31410,1
59,49215,405,20914,1
32,52356,396,44570,1
54,33461,777,32270,1
32,44256,847,28280,0
64,42883,721,4687,1
44,68916,710,45915,0
24,50671,624,27683,1
56,60927,768,20205,1
68,59284,726,14869,1
34,89019,654,5384,0
37,30130,625,21596,0
69,91693,308,2718,0
23,59126,390,31328,1
58,90675,585,48816,0
43,37311,442,4232,0
33,70889,715,42668,1
29,33632,360,46718,0
41,23038,593,38156,0
61,27219,639,17847,1
28,92036,485,39682,1
37,38105,391,42347,0
36,49278,530,38689,1
36,47995,836,29942,1
48,22825,438,47931,1
36,43054,489,29473,1
66,63694,652,9426,0
66,61178,338,28195,0
34,36788,372,49836,0
66,33077,321,28367,1
64,79198,330,35175,0
58,51013,589,45623,1
40,91694,377,11145,0
65,72849,742,40373,0
68,57834,736,41282,1
61,95563,660,6313,0
54,52925,353,35972,1
49,42295,670,21996,1
23,48253,396,46147,0
30,93457,829,23017,0
40,66853,693,35529,0
22,37189,335,34538,0
47,63154,617,20517,0
52,25183,669,2904,0
30,39023,350,42263,1
60,28957,586,9153,1
37,36620,542,46856,1
53,24491,590,32824,1
26,58728,712,47072,1
59,84650,521,19546,1
67,54567,330,22255,1
38,23387,367,17780,0
29,36025,781,20737,1
28,21446,395,45466,0
45,46610,524,22794,1
51,56981,848,17046,1
62,49309,645,16595,1
24,79388,522,13526,1
40,50434,583,46032,0
48,54226,553,18343,0
60,90834,419,12880,1
21,38406,437,4885,0
60,54716,627,14601,1
64,42989,839,41638,0
43,62580,387,32479,1
67,65731,672,21573,1
33,97541,690,19138,0
36,26861,639,23442,1
46,60039,813,44992,1
51,30353,565,20676,0
21,35630,381,6238,0
37,84050,697,15487,1
36,79101,657,12515,1
57,90254,480,42771,0
30,36907,814,35497,0
58,24484,435,18212,0
64,43194,564,5519,1
51,43886,502,26807,0
30,28537,781,48362,0
69,43399,586,48382,1
54,26892,432,31151,0
26,60544,396,6821,0
48,39267,393,42428,1
48,60396,393,31160,1
33,51340,594,13536,1
61,63404,315,43394,0
32,56228,773,3429,1
60,71736,759,44339,0
22,94884,510,14528,1
28,35637,742,10525,0
62,96760,398,48398,0
29,66180,319,22854,0
28,75699,320,18577,0
23,86843,480,1029,1
29,97962,784,40907,0
33,35580,699,2584,1
29,88388,571,38480,0
51,71376,322,34621,1
45,56212,407,29302,0
64,85220,323,15689,0
65,67404,752,10634,1
28,70403,840,35899,0
67,46247,414,18906,1
51,90277,693,11793,0
65,67502,703,10819,1
65,46607,401,27015,0
51,83543,565,10799,1
37,67001,382,26647,1
67,98294,595,27060,1
39,62191,545,19273,1
23,76957,560,38102,0
66,52802,451,4736,1
50,66031,673,17586,1
30,64431,645,6375,0
69,43671,794,35327,0
49,60668,417,11691,1
60,47573,673,4874,1
38,63542,428,27019,0
32,86598,502,15529,0
69,85258,498,18605,1
43,29782,376,40536,1
31,60862,746,44782,1
29,61006,725,26651,1
44,24774,807,18228,1
45,90615,351,39698,0
45,50715,477,35515,0
67,32180,748,38764,1
29,76400,412,10978,0
32,40148,535,2431,0
31,72184,465,11785,0
69,64342,597,32190,0
58,73479,679,27952,1
48,52853,466,7654,0
28,96904,661,34105,0
30,34066,753,6027,0
45,59995,803,29944,0
67,56059,756,13275,1
56,28779,597,31213,1
63,61562,484,45340,0
29,84627,717,20038,1
61,84981,422,3707,0
28,68294,536,9695,0
23,30353,743,47009,0
38,32871,726,49630,1
66,63377,360,12450,1
55,93052,391,32370,0
37,41670,533,43589,1
56,30311,830,24245,0
48,24955,667,45855,0
35,63360,536,48892,0
39,33322,590,36839,0
42,20152,660,31934,0
26,33473,437,30283,1
67,91445,541,7852,0
27,47009,591,5589,1
64,85674,736,36138,1
68,34541,353,34183,0
29,91775,827,49987,1
40,97270,349,46059,0
57,71517,488,5582,1
31,20018,812,41345,0
22,62396,476,38497,0
42,71113,518,25350,0
68,96182,555,20785,0
56,59880,657,35507,0
25,78206,489,23672,0
27,36484,759,26590,1
26,59606,308,12316,0
42,67121,784,20373,1
30,82618,488,36335,0
66,34464,322,31666,1
60,92671,596,29487,1
66,91565,627,47237,1
66,82778,310,46557,0
40,98189,300,5497,1
48,22509,476,10016,0
43,66240,624,11703,1
55,21955,441,3073,1
21,95382,818,9340,1
49,27078,422,7191,1
29,73932,743,16209,0
29,91699,835,28186,0
42,65601,538,27045,0
22,44377,454,21294,0
36,92251,306,15378,1
60,59373,737,17001,1
26,76683,771,38437,0
33,75001,756,5099,0
53,38754,748,10264,1
39,62970,402,47330,1
35,97863,485,46131,0
53,67055,717,23569,1
30,33221,652,25907,0
21,33870,595,17382,0
32,23740,816,47247,1
63,39105,821,48022,0
49,94387,783,26905,0
37,61672,521,39572,0
24,94902,843,20539,1
49,48519,804,8463,0
27,70712,581,35889,1
64,78328,692,27738,1
33,28687,752,13084,0
25,74560,354,38914,1
26,63622,355,9928,1
54,79470,355,30155,0
27,84949,463,1208,1
66,88111,788,39314,0
48,43892,307,3555,0
66,21082,446,39425,1
30,71905,705,27681,1
24,28735,365,33135,0
23,31255,438,5421,0
45,30094,494,35491,0
43,80515,588,10465,0
47,50651,757,45647,1
34,54918,728,8807,1
58,26103,494,6169,0
52,80146,594,13255,0
43,74390,720,24515,0
67,69158,349,29453,0
60,47011,569,43441,1
57,78889,677,46798,1
23,82267,841,39605,0
55,71241,457,43976,0
33,24191,420,10119,1
54,25623,400,5944,1
44,22293,632,14056,1
21,40593,594,12904,0
32,97302,725,44062,1
28,81384,383,11903,0
39,55992,354,8910,1
29,35848,541,37106,1
48,81173,445,49856,0
34,35759,667,42753,1
47,27517,472,43907,0
38,50980,330,49593,0
62,89126,692,48881,0
61,28455,708,47132,1
26,26944,560,9879,1
53,84627,818,2049,1
57,84723,545,7526,1
62,47100,725,17977,1
45,86176,747,49865,1
33,20858,516,13884,1
43,57011,829,29863,0
56,35437,416,49424,0
53,45550,538,4880,0
41,45861,575,35937,1
54,61011,301,31072,1
56,48929,674,31379,1
37,21019,589,4408,1
30,44284,424,18480,0
43,97350,462,15890,1
64,95640,496,21118,1
22,94015,826,36288,1
55,90909,594,47506,1
34,52371,762,3036,0
67,33234,839,3544,0
65,83172,311,41209,1
61,26357,494,26022,1
22,41595,565,9768,0
39,65599,636,3278,0
36,27772,575,24053,0
63,73890,793,23108,1
64,48684,544,13082,1
45,74085,327,7958,1
21,79924,503,7926,0
22,31708,612,42581,0
68,27670,664,11896,0
47,90470,336,46904,0
22,22666,691,14786,1
50,87989,542,25379,0
30,61247,399,30278,1
39,22473,343,1612,1
62,45565,364,25300,1
36,42608,477,41591,1
33,61214,446,20264,0
68,50548,366,24159,0
28,54602,646,42870,1
51,40735,345,12044,1
65,36806,369,42039,1
45,81637,713,5997,0
59,66292,753,30439,0
41,49228,508,11871,0
58,67986,506,6227,1
61,62855,680,34802,1
49,45864,382,35506,0
26,58840,585,37298,1
38,45924,756,35889,1
69,20554,717,23917,0
64,69158,537,35806,0
55,87627,645,39927,0
47,47749,665,37396,1
25,70809,656,40913,1
27,84076,360,2034,0
30,94539,683,4211,1
30,75246,462,29877,0
48,27463,312,9585,0
56,71114,406,46058,0
30,94045,662,1339,0
55,98041,564,21621,0
55,44466,407,15169,1
57,38932,767,21274,1
68,58867,567,28416,0
40,38984,534,1765,1
33,55862,514,40278,0
31,74896,755,31031,1
65,22790,577,23203,1
39,79805,638,43420,1
48,64449,464,7903,0
58,47245,340,19537,1
65,51336,512,46637,0
24,71515,414,19165,1
57,56269,760,33672,0
39,55582,434,29873,0
57,83720,644,16130,1
34,67827,332,3901,0
51,40517,814,47224,1
48,67365,651,47556,0
56,89065,799,40233,0
64,99497,797,43135,1
58,82430,578,46345,0
39,49456,749,15491,0
62,48212,601,24950,1
21,85346,817,3418,1
43,33930,576,23837,0
48,52915,379,43067,1
68,85202,750,21824,0
24,87245,554,25390,1
61,51106,513,38977,0
38,89526,406,35792,1
69,48040,400,38551,0
67,33962,667,30429,1
59,93390,328,42469,1
45,99792,656,49419,1
38,80665,702,11491,1
26,90059,394,47325,0
39,81324,441,45201,0
32,47669,424,8532,0
45,22597,362,27901,0
55,49210,671,39603,0
21,80697,503,22717,0
25,21302,619,44185,1
21,82583,438,16650,1
28,97052,474,18544,0
59,97790,791,39119,1
67,88060,481,34243,0
63,70240,796,31253,1
38,74857,428,28418,0
66,70478,821,42550,0
29,27484,560,31081,0
25,99747,352,26269,0
24,78627,390,15989,0
64,23356,549,38932,0
49,42600,527,19472,1
21,37451,735,36530,0
50,23074,388,38765,0
65,71642,594,12994,1
21,76696,341,16367,0
23,50858,842,36589,1
42,55630,772,10959,0
28,47654,769,25785,1
38,78226,374,7456,0
45,34189,687,42755,1
68,75107,781,46269,0
40,76020,839,45742,0
51,22560,301,18905,1
50,57559,837,6327,1
36,44652,470,44689,1
22,72266,773,14095,0
37,84017,721,16530,0
30,83318,832,5872,1
27,66299,585,40933,1
62,86548,337,8500,0
29,56324,424,36786,1
37,22325,614,17685,0
29,76109,343,9718,0
29,38738,631,40276,0
57,97695,842,42506,0
44,96382,464,34113,0
59,75845,657,41379,1
31,96955,811,25630,0
28,65355,754,3671,1
45,58310,518,14351,1
66,36425,483,2348,0
22,67419,682,22380,0
30,38232,598,42075,1
44,95852,702,6730,0
68,89727,740,12068,1
36,76582,678,5491,1
39,72018,608,23962,1
51,33024,769,26633,1
31,76045,350,26893,1
26,77548,575,7359,0
26,33599,733,12819,1
52,88870,679,36022,0
59,95120,414,15953,1
68,44459,435,24831,1
33,41755,666,10183,1
23,25452,320,20519,1
61,41223,829,9037,1
55,93129,661,28051,1
58,51361,570,20725,1
37,97539,518,8326,1
23,80709,618,4045,1
54,79606,765,10269,0
32,32215,703,37996,1
44,61174,420,41035,1
26,49859,361,3801,1
62,80585,396,33029,1
31,63228,735,11426,1
68,90655,713,37478,1
47,83187,428,8924,1
68,55076,545,36640,1
44,90655,309,8411,1
38,42120,716,47441,1
47,86101,648,33320,1
61,81035,718,1937,1
41,60407,464,38303,1
54,32090,478,39886,0
53,94528,353,18030,1
68,70430,618,15612,1
38,48206,345,7056,1
23,65701,729,21960,0
44,43575,676,12933,0
21,90620,477,32546,1
26,72656,818,15494,1
39,49300,427,45813,1
42,34062,790,35526,0
63,63485,533,19491,1
28,30621,311,47690,1
